"","Unnamed: 0","Unnamed: 0.1","steam_appid","categories","genres","header_image","short_description","name","developer","publisher","price","ccu","score","Tags","Steam Page"
"486","494","494","992070","['Single-player', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud']","Casual","https://cdn.akamai.steamstatic.com/steam/apps/992070/header.jpg?t=1639670443","RPG/Idle hybrid about becoming the most powerful wizard there is. Pick a class, get a pet, configure and improve your character in a myriad ways!","Idle Wizard","TwoWizards","TwoWizards","0","1063","87","Action, Casual, Retro, Old school","https://store.steampowered.com/app/992070"
"487","495","495","544810","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'In-App Purchases', 'Remote Play on Tablet']","Casual","https://cdn.akamai.steamstatic.com/steam/apps/544810/header.jpg?t=1656322500","KARDS, The World War II Card Game, combines traditional CCG gameplay with innovative mechanics inspired by classic strategy games and real battlefield tactics. Take command and challenge other players in grand-scale warfare on the ground, air, or seas.","KARDS - The WWII Card Game","1939 Games","1939 Games","0","1059","80","Strategy, Card Game, War, Military","https://store.steampowered.com/app/544810"
"488","496","496","200510","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']","Strategy","https://cdn.akamai.steamstatic.com/steam/apps/200510/header.jpg?t=1587584126","The XCOM: Enemy Unknown - Slingshot Pack is Now Available!","XCOM: Enemy Unknown","Firaxis Games, Feral Interactive (Linux)","2K, Feral Interactive (Linux)","749","1058","89","Turn Based Strategy, Tactical, Strategy, Sci fi, Turn Based, Aliens, Singleplayer, Base Building, Turn Based Tactics, Unforgiving, Replay Value, Addictive, Character Customization, Perma Death, Multiplayer, Difficult, RPG, Action, Atmospheric, Futuristic","https://store.steampowered.com/app/200510"
"489","497","497","899770","['Single-player', 'Partial Controller Support', 'Steam Cloud']","Action","https://cdn.akamai.steamstatic.com/steam/apps/899770/header.jpg?t=1655822501","Last Epoch combines time travel, exciting dungeon crawling, engrossing character customization and endless replayability to create an Action RPG for veterans and newcomers alike.","Last Epoch","Eleventh Hour Games","Eleventh Hour Games","3499","1054","87","Action RPG, Hack and Slash, RPG, Loot, Isometric, Action, Early Access, Adventure, Indie, Multiplayer, Gore, Dungeon Crawler, Violent, Singleplayer, Top Down, Character Customization, Fantasy, Co op, Time Travel, Magic","https://store.steampowered.com/app/899770"
"490","498","498","675010","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","Simulation","https://cdn.akamai.steamstatic.com/steam/apps/675010/header.jpg?t=1650985411","MudRunner is the ultimate off-road experience putting the players in the driver seat and dares them to take charge of incredible all-terrain vehicles, venturing across extreme Siberian landscapes with only a map and compass as guides!","MudRunner","Saber Interactive","Focus Entertainment","1999","1049","90","Offroad, Simulation, Automobile Sim, Driving, Multiplayer, Realistic, Open World, Physics, Co op, Online Co Op, Mod, Moddable, Singleplayer, Racing, Sandbox, Exploration, Atmospheric, Adventure, First Person, Third Person","https://store.steampowered.com/app/675010"
"491","499","499","228380","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","Action","https://cdn.akamai.steamstatic.com/steam/apps/228380/header.jpg?t=1634723536","Wreckfest is a demolition derby themed racing game with soft-body damage modeling, sophisticated driving dynamics and in-depth vehicle upgrading, featuring both demolition derbies and more traditional track races. It’s all about fun, breakneck racing and over-the-top crashes.","Wreckfest","Bugbear","THQ Nordic","2999","1048","81","Racing, Destruction, Automobile Sim, Simulation, Driving, Multiplayer, Physics, Action, Indie, Sports, Singleplayer, Realistic, Funny, Early Access, Arcade, Sandbox, Third Person, Open World, Co op, Atmospheric","https://store.steampowered.com/app/228380"
"492","500","500","489520","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Remote Play on Tablet']","Action","https://cdn.akamai.steamstatic.com/steam/apps/489520/header.jpg?t=1657214504","An addictive fast-paced hybrid of Card games &amp; Tower-Defense. Play 1v1 - or bring a friend for 2v2 - and engage in epic online multiplayer battles full of innovative strategy and awesome plays! Collect 200+ cards with unique mechanics, all free!","Minion Masters","BetaDwarf","BetaDwarf","0","1045","91","PvE, Card Game, Stylized, Multiplayer, Tactical, Frantasy, Tower Defense, Card Battler","https://store.steampowered.com/app/489520"
"493","501","501","774361","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","Action","https://cdn.akamai.steamstatic.com/steam/apps/774361/header.jpg?t=1657296753","Blasphemous is a brutal action-platformer with skilled hack’n slash combat set in the nightmare world of Cvstodia. Explore, upgrade your abilities, and perform savage executions on the hordes of enemies that stand between you and your quest to break eternal damnation.","Blasphemous","The Game Kitchen","Team17","2499","1045","77","Metroidvania, Pixel Graphics, Souls like, Gore, Dark Fantasy, Violent, 2D, Action, Indie, Difficult, Platformer, Adventure, Blood, Horror, Singleplayer, Gothic, Lore Rich, Great Soundtrack, Side Scroller, Nudity","https://store.steampowered.com/app/774361"
"494","502","502","1197260","['Single-player', 'In-App Purchases', 'Steam Cloud']","Action","https://cdn.akamai.steamstatic.com/steam/apps/1197260/header.jpg?t=1614362402","The Perfect Tower II is a mix between an incremental and a tower defense game. Build a town and explore a variety of regions to unlock different mini-games and tons of upgrades.","The Perfect Tower II","Fire Sword Studios","Fire Sword Studios","0","1042","89","Strategy, City Builder, Simulation, Economy, Management, Political Sim, Multiplayer, Sandbox, Politics, Building, Singleplayer, Political, Choices Matter, Funny, Co op, Diplomacy, Destruction, Atmospheric, Story Rich, Top Down","https://store.steampowered.com/app/1197260"
"495","503","503","560130","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet']","RPG","https://cdn.akamai.steamstatic.com/steam/apps/560130/header.jpg?t=1651025588","Patch 5.0 - Turn-based mode and The Ultimate challenge out now! Pursue a rogue god over land and sea in the sequel to the multi-award-winning RPG Pillars of Eternity. Captain your ship on a dangerous voyage of discovery across the vast unexplored archipelago region of the Deadfire.","Pillars of Eternity II: Deadfire","Obsidian Entertainment","Versus Evil, Obsidian Entertainment","3999","1038","88","RPG, Party Based RPG, Isometric, Story Rich, CRPG, Fantasy, Character Customization, Singleplayer, Choices Matter, Open World, Turn Based, Real Time with Pause, Adventure, Pirates, Nudity, Exploration, Great Soundtrack, Romance, Atmospheric, Female Protagonist","https://store.steampowered.com/app/560130"
"496","504","504","1102190","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']","Strategy","https://cdn.akamai.steamstatic.com/steam/apps/1102190/header_alt_assets_5.jpg?t=1656320310","Monster Train is a strategic roguelike deck building game with a twist. Set on a train to hell, you’ll use tactical decision making to defend multiple vertical battlegrounds. With real time competitive multiplayer and endless replayability, Monster Train is always on time.","Monster Train","Shiny Shoe","Good Shepherd Entertainment","2499","1035","86","Card Battler, Roguelite, Card Game, Turn Based Tactics, Roguelike, Deckbuilding, PvP, Difficult, Turn Based Strategy, Strategy, RPG, Roguelike Deckbuilder, Turn Based Combat, Choices Matter, Procedural Generation, Colorful, Fantasy, Demons, Trains, Magic","https://store.steampowered.com/app/1102190"
"497","505","505","20900","['Single-player', 'Steam Cloud']","Action","https://cdn.akamai.steamstatic.com/steam/apps/20900/header.jpg?t=1646335465","Become The Witcher, Geralt of Rivia, a legendary monster slayer caught in a web of intrigue woven by forces vying for control of the world. Make difficult decisions and live with the consequences in a game that will immerse you in an extraordinary tale like no other.","The Witcher: Enhanced Edition Director's Cut","CD PROJEKT RED","CD PROJEKT RED, 1C-SoftClub","999","1034","86","RPG, Fantasy, Story Rich, Mature, Singleplayer, Choices Matter, Action, Third Person, Nudity, Adventure, Dark Fantasy, Based On A Novel, Atmospheric, Open World, Great Soundtrack, Multiple Endings, Medieval, Action RPG, Magic, Classic","https://store.steampowered.com/app/20900"
"498","506","506","397900","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']","Casual","https://cdn.akamai.steamstatic.com/steam/apps/397900/header.jpg?t=1656934324","&quot;Business Tour&quot; is a free to play multiplayer tabletop game. Build your monopoly with friends. Complete daily tasks, compete against the other players and receive trade items rewards!","Business Tour - Board Game with Online Multiplayer","Creobit","8Floor","0","1031","61","Strategy, City Builder, Simulation, Economy, Management, Political Sim, Multiplayer, Sandbox, Politics, Building, Singleplayer, Political, Choices Matter, Funny, Co op, Diplomacy, Destruction, Atmospheric, Story Rich, Top Down","https://store.steampowered.com/app/397900"
"499","507","507","1435790","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Includes level editor']","Adventure","https://cdn.akamai.steamstatic.com/steam/apps/1435790/header.jpg?t=1654600937","First-person puzzler you can play solo or in an online co-op (best with 2-3 players, but playable with more). Explore a set of highly interactive escape rooms. Move furniture, pick up and examine everything, smash pots and break locks! Supports community rooms through the level editor.","Escape Simulator","Pine Studio","Pine Studio","1499","1031","94","Puzzle, Co op, Escape Room, First Person, Multiplayer, Adventure, Controller, Mystery, Casual, Family Friendly, Indie, Singleplayer, Simulation, Online Co Op, Story Rich, Point & Click, Level Editor, Exploration, Walking Simulator, Investigation","https://store.steampowered.com/app/1435790"
"500","508","508","363150","['Single-player', 'Steam Cloud']","Simulation","https://cdn.akamai.steamstatic.com/steam/apps/363150/header.jpg?t=1648453828","&quot;The ultimate depiction of the Three Kingdom. A heroic drama of a gathering of Legends. &quot;With this as the concept behind Romance of the Three Kingdoms 13, we have compiled an experience that will immerse you even deeper into the world of the Three Kingdoms, with &quot;human drama,&quot; seen through the interactions of the...","Romance of the Three Kingdoms XIII","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","5999","1029","54","Strategy, Simulation, Historical, RPG, Singleplayer, Grand Strategy, Character Customization, Romance, War, Sexual Content, Turn Based Strategy, Great Soundtrack","https://store.steampowered.com/app/363150"
"501","509","509","1787090","['Steam Achievements', 'Steam Workshop', 'Steam Cloud']","Utilities","https://cdn.akamai.steamstatic.com/steam/apps/1787090/header.jpg?t=1653202641","MyDockFinder is a software for quick system startup and control viewing system functions. You can drag and drop to add your favorite programs or files, and drag and drop to directly use the program to open the file. Based on WinUI using GPU rendering, smooth animation effects.","MyDockFinder","MyDockFinder","MyDockFinder","399","1026","76","Utilities","https://store.steampowered.com/app/1787090"
"502","510","510","221040","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards', 'Remote Play Together']","Action","https://cdn.akamai.steamstatic.com/steam/apps/221040/header.jpg?t=1650849821","Blending action and survival horror, Resident Evil 6 promises to be the dramatic horror experience of 2013.","Resident Evil 6","Capcom","Capcom","749","1025","69","Action, Zombies, Co op, Third Person Shooter, Horror, Co op Campaign, Online Co Op, Adventure, Multiplayer, Third Person, Shooter, Split Screen, Quick Time Events, Local Co Op, Survival Horror, Survival, Singleplayer, Atmospheric, Female Protagonist, Casual","https://store.steampowered.com/app/221040"
